"date","symbol","reportedCurrency","cik","filingDate","acceptedDate","fiscalYear","period","netIncome","depreciationAndAmortization","deferredIncomeTax","stockBasedCompensation","changeInWorkingCapital","accountsReceivables","inventory","accountsPayables","otherWorkingCapital","otherNonCashItems","netCashProvidedByOperatingActivities","investmentsInPropertyPlantAndEquipment","acquisitionsNet","purchasesOfInvestments","salesMaturitiesOfInvestments","otherInvestingActivities","netCashProvidedByInvestingActivities","netDebtIssuance","longTermNetDebtIssuance","shortTermNetDebtIssuance","netStockIssuance","netCommonStockIssuance","commonStockIssuance","commonStockRepurchased","netPreferredStockIssuance","netDividendsPaid","commonDividendsPaid","preferredDividendsPaid","otherFinancingActivities","netCashProvidedByFinancingActivities","effectOfForexChangesOnCash","netChangeInCash","cashAtEndOfPeriod","cashAtBeginningOfPeriod","operatingCashFlow","capitalExpenditure","freeCashFlow","incomeTaxesPaid","interestPaid"
"2025-09-30","MPP.AX","AUD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",2517819,7434271,0,0,0,0,0,0,0,-4889284,5062806,-1344355,116557,0,0,0,-1227798,-21010163,0,-21010163,19728906,19728906,19728906,0,0,0,0,0,-3656227,-4937484,-112880,-1215356,4730660,5946016,5062806,-1344355,3718450,0,0
"2025-09-30","MQBKY","USD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",1036860596,0,0,0,-6579304684,0,0,0,-6579304684,-2168275626,-7710719714,-244157679,-126936088,-245452945,128231354,-14372273803,-14860589161,9307135310,8744342145,562793165,-531706776,-531706776,0,-531706776,0,-871066522,-871066522,0,13780984780,21685346792,885962083,0,0,0,-7710719714,-244157675,-7954877390,0,0
"2025-09-30","MQG.AX","AUD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",1601000000,0,0,0,-10159000000,0,0,0,-10159000000,-3348000000,-11906000000,-377000000,-196000000,-379000000,198000000,-22192000000,-22946000000,14371000000,13502000000,869000000,-821000000,-821000000,0,-821000000,0,-1345000000,-1345000000,0,21279000000,33484000000,1368000000,0,0,0,-11906000000,-377000000,-12283000000,0,0
"2025-09-30","MRAAF","JPY","0001450468","2025-09-30","2025-09-30 00:00:00","2026","Q2",82670000000,42630000000,0,0,-8973000000,-40140000000,6570000000,0,24597000000,11412000000,127739000000,-40498000000,0,-321000000,7624000000,1277000000,-31918000000,7000000,7000000,0,-39584000000,-39584000000,0,-39584000000,0,0,0,0,-2941000000,-42518000000,9497000000,62800000000,582394000000,519594000000,127739000000,-42837000000,84902000000,0,0
"2025-09-30","MRAAY","JPY","0001450468","2025-09-30","2025-09-30 00:00:00","2026","Q2",82670000000,42630000000,0,0,-8973000000,-40140000000,6570000000,0,24597000000,-115423538373,903461627,-40498000000,0,-321000000,7624000000,32950809378,-244190622,45786,45786,0,-271705784,-271705784,0,-271705784,0,1632775,1632775,0,-19281120,-289308343,-23650229,346312433,3943487828,3597175395,903461627,-277699427,625762200,0,0
"2025-09-30","MRCHF","USD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",9484280,38241320,0,0,-4988880,-304200,-3082560,-162240,-1439880,-4197960,38538760,-8551400,0,0,0,-507000,-9058400,0,0,0,0,0,0,0,0,-74360,-74360,0,-7848360,-7922720,-4297405,17260235,267445880,250185645,38538760,-4549480,33989280,0,0
"2025-09-30","MRP.JO","ZAR","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",1322000000,0,0,0,372000000,0,0,0,372000000,1347000000,3041000000,-590000000,1000000,0,3000000,317000000,-269000000,0,0,0,0,0,0,0,0,-1558000000,-1558000000,0,-2365000000,-3923000000,-23000000,-1174000000,2973000000,4147000000,3041000000,-552000000,2489000000,0,0
"2025-09-30","MRPLY","USD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",73613573,0,0,0,20714258,0,0,0,20714258,75005660,169333491,-32853258,55683,0,167050,17651667,-14978858,0,0,0,0,0,0,0,0,-86754876,-86754876,0,-131691453,-218446329,10934853,-53156843,172322851,225479694,169333491,-30737281,138596210,0,0
"2025-09-30","MRPZF","USD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",76015000,0,0,0,21390000,0,0,0,21390000,77452500,174857500,-33925000,57500,0,172500,18227500,-15467500,0,0,0,0,0,0,0,0,-89585000,-89585000,0,-135987500,-225572500,12362600,-53819900,170947500,224767400,174857500,-31740000,143117500,0,0
"2025-08-02","MRVL","USD","0001835632","2025-08-29","2025-08-29 16:04:38","2026","Q2",194800000,327800000,-4900000,153600000,-246400000,-307700000,15400000,-30700000,76600000,36700000,461600000,-47500000,0,0,0,-29700000,-77200000,240800000,240800000,0,-200000000,-200000000,0,-200000000,0,-51700000,-51700000,0,-35000000,-45900000,0,338500000,1224400000,885900000,461600000,-48600000,413000000,0,0
"2025-07-31","MSB","USD","0000065172","2025-09-15","2025-09-15 16:31:59","2026","Q2",2308051,0,0,0,-3344145,-3151273,0,0,-192872,5411360,4375266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5116803,-5116803,0,-2230404,-7347207,0,-2971941,21249191,24221132,-2955258,0,-2955258,0,0
"2025-09-30","MSBHF","USD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",1032083000,628794920,0,0,726950120,4407520,23491000,-82235400,781287000,-225702880,2162125160,-567204560,-690675960,-728146640,1223553240,-35713080,-798187000,414550240,2997776080,-2583225840,-1560532480,-1560532480,0,-1560532480,0,0,0,0,-247382200,-1393364440,-218284908,-247711188,9083939280,9331650468,2162125160,-567204560,1594920600,0,0
"2025-09-30","MSN","USD","0000032621","2025-11-14","2025-11-14 16:01:37","2026","Q2",-1042999,21000,0,0,-1048000,124000,245000,-806000,-611000,32000,-2037999,0,0,0,1340000,0,1340000,-1000,-1000,0,0,0,0,0,0,0,0,0,0,-1000,-1,-699000,956000,1655000,-2037999,0,-2037999,0,0
"2025-10-31","MSS","USD","0001892292","2025-12-22","2025-12-22 14:52:21","2026","Q2",-4971886,220760,-32038,1075730,0,269006,-237446,-476314,0,1984254,-1723180,0,0,0,0,-2037096,-2037096,0,0,0,0,0,0,0,0,0,0,0,4054851,4054851,0,294575,1365377,1070802,-1723180,0,-1723180,0,0
"2025-09-30","MSSMY","USD","0001710864","2025-09-30","2025-09-29 20:00:00","2026","Q2",45961300,34372651,0,0,-7413694,-2421789,3682907,22726800,-31401612,14247696,87167953,-26007109,1416868,-13826267,10319859,-735562,-28832211,-131305,-131305,0,-47524621,-47524621,0,-47524621,0,187676,187676,0,-3312259,-50780509,-64751293,-57196060,644655855,701851915,87167953,-26007113,61160840,0,0
"2025-08-31","MSTXF","USD","0000000000","2025-08-31","2025-08-30 20:00:00","2026","Q2",-57789,0,0,0,-10849,-465.6,0,0,-10384,-4486,-73124,-17307,0,0,0,0,-17307,0,0,0,0,0,0,0,0,0,0,0,0,0,-7646,-98077,38246,136323,-73124,-3.6374999999970896,-73128,0,0
"2025-09-30","MSUXF","USD","0001710864","2025-09-30","2025-09-29 20:00:00","2026","Q2",45819280,34266440,0,0,-7456280,-2453880,3603080,22199840,-30805320,13013000,85642440,-25586600,0,-13661960,10829520,-723320,-29142360,-223080,-223080,0,-46616960,-46616960,0,-46616960,0,0,0,0,-3265080,-50105120,-66271281,-59876321,643592560,703468881,85642440,-25586600,60055840,0,0
"2025-09-30","MTC.L","GBP","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",-1700000,800000,0,0,-800000,-400000,300000,-700000,0,600000,-1100000,-100000,0,0,0,0,-100000,0,0,0,0,0,0,0,0,0,0,0,-100000,-100000,0,-1300000,3000000,4300000,-1100000,0,-1100000,0,0
"2025-07-31","MTH.V","CAD","0000000000","2025-07-31","2025-07-31 00:00:00","2026","Q2",-134554,0,0,0,130612,0,0,0,130612,-21379,-25321,0,0,0,0,0,0,-79214,0,-79214,442005,442005,442005,0,0,0,0,0,148721,511512,0,486191,493262,7071,-25321,0,-25321,0,0
"2025-09-30","MTLHF","USD","0001446418","2025-09-30","2025-09-29 20:00:00","2026","Q2",-9910160,453176880,0,0,86257600,-162909240,-48530040,77124840,220572040,156014040,685538360,-459139200,2761791240,-919684480,6002880,-8152560,1380817880,-1463850960,-246922520,-1216928440,-158535520,-158535520,0,-158535520,0,0,0,0,-55127800,-1677514280,136954350,525796310,2527489640,2001693330,685538360,-448613880,236924480,0,0
"2025-09-30","MTLHY","USD","0001446418","2025-09-30","2025-09-29 20:00:00","2026","Q2",-9940877,454581535,0,0,88526772,-167600164,-49464546,79611593,225979890,163958692,697126122,-466211019,2815250095,-937580596,5874307,-8584746,1408748041,-1493328158,-250192372,-1243135785,-160846175,-160846175,0,-160846175,0,665460,665460,0,-55537729,-1709046602,137745489,534573050,2531665368,1997092318,697126122,-455551022,241575100,0,0
"2025-09-30","MTLO.V","CAD","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",-7452489,459560,0,-47115,-1541520,-1542873,0,-238432,239785,6296368,-2285196,-6830,0,0,0,0,-6830,-96722,-96722,0,1000,1000,1000,0,0,0,0,0,-1000,-96722,-8169,-2396917,1998575,4395492,-2285196,-6830,-2292026,0,0
"2025-09-30","MTO.L","GBP","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",31500000,60500000,0,0,-22600000,-26100000,-700000,7000000,-2800000,26100000,95500000,-19300000,-220600000,0,0,0,-239900000,231000000,-9000000,240000000,-24300000,-24300000,1200000,-25500000,0,-36600000,-36600000,0,-36600000,133500000,300000,-10600000,169800000,180400000,95500000,-16000000,79500000,0,0
"2025-09-30","MTPTF","USD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",3629340,6855420,0,0,-7527520,-11022440,-47719100,51214020,0,2016300,4973540,-1747460,0,0,0,0,-1747460,6721000,0,6721000,-6721000,-6721000,0,-6721000,0,-1209780,-1209780,0,-4839120,-6048900,347820,-2475000,6048900,8523900,4973540,-1747460,3226080,0,0
"2025-10-31","MTS.AX","AUD","0000000000","2025-10-31","2025-10-30 20:00:00","2026","Q2",142200000,127000000,0,0,10400000,-74900000,-206000000,296100000,-4800000,-17300000,262300000,-83300000,-25700000,0,2700000,20000000,-86300000,26200000,0,26200000,-200000,-200000,0,-200000,0,-102800000,-102800000,0,-93000000,-169800000,0,6200000,91000000,84800000,262300000,-83300000,179000000,0,0
"2025-09-30","MTSUY","USD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",1035282018,630743916,0,0,744953983,-2957651,23608596,-77200615,801503653,-209918378,2201061539,-575953079,-705475121,-734977371,1244001691,-36007395,-808411275,408336943,3056234579,-2647897636,-1580688043,-1580688043,0,-1580688043,0,5812484,5812484,0,-250611351,-1417149967,-186754328,-211254031,9098947083,9310201114,2201061539,-575953079,1625108460,0,0
"2025-09-30","MUFG","JPY","0000067088","2025-11-14","2025-11-14 06:01:50","2026","Q2",746887000000,0,0,0,0,0,0,0,0,-746887000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-10-31","MWYN","USD","0002030522","2025-12-22","2025-12-22 07:01:50","2026","Q2",-3613320247,32478846,0,58553708,-2236992,20017593,-232067,176263484,-1846000,3037866834,-486657851,0,0,0,0,-341210000,-341210000,0,0,0,0,0,1413360000,0,0,0,0,0,949014754,949014754,0,1531102029,1531316000,213971,-486657851,0,-486657851,0,0
"2025-09-30","MZDAF","USD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",-21496800,199818840,0,0,-632201960,-26864240,-48489480,250708120,-807556360,70026840,-383853080,-143271440,2812160,3373240,147300400,9105720,19320080,698490520,702992680,-4502160,-202800,-202800,-202800,0,0,0,0,0,-11911120,686376600,-231347683,90495917,7120098440,7029602523,-383853080,-106922920,-490776000,0,0
"2025-09-30","MZDAY","USD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",-21563430,200438193,0,0,-641048812,-27720370,-48983667,256860402,-821205177,74970529,-387203520,-145002765,2846399,3453501,147882820,9222259,18402214,712223485,716851384,-4627898,-207625,-207625,-207625,0,0,552655,552655,0,-12076289,700492226,-213273751,118417169,7131861732,7013444563,-387203520,-108114259,-495317780,0,0
"2025-09-30","MZHOF","JPY","0001335730","2025-11-14","2025-11-14 06:41:58","2026","Q2",399426000000,0,0,0,0,0,0,0,0,-399426000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-09-30","N2IU.SI","SGD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",97643000,161000,0,0,5458000,9025000,0,-3917000,350000,741000,104003000,-74000,0,-28413000,73007000,0,44520000,-38092000,0,-38092000,0,0,0,0,0,-105949000,0,0,97000,-143944000,-625000,3954000,154064000,150110000,104003000,-74000,103929000,0,0
"2025-09-30","N91.L","GBP","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",76700000,7600000,0,0,-44100000,-19700000,0,-34800000,10400000,-129200000,-89000000,-1000000,0,-19900000,30300000,0,9400000,0,0,0,-32799999,-32799999,0,-32799999,0,-61200000,0,0,-5200000,-99200000,123400000,-55400000,331200000,386600000,-89000000,-1000000,-90000000,0,0
"2025-10-31","NAM.V","CAD","0000000000","2025-10-31","2025-10-30 20:00:00","2026","Q2",26739,10533,0,0,-7597,19355,0,0,-26952,-351818,-322143,-628244,0,-185760,0,0,-814004,-10500,-10500,0,3905335,3905335,3905335,0,0,0,0,0,0,3894835,0,2758688,5585224,2826536,-322143,-56017,-378160,0,0
"2025-09-30","NAPRF","USD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",2466934114,157991176,0,0,0,0,0,0,0,-1281483983,1343441307,-68153056,458484197,-8143257607,22303603990,-19619820,14531057704,662943365,0,662943365,-1823610567,-1823610567,0,-1823610567,0,0,0,0,-3063789667,-4224456869,5164801909,16814844051,18839428081,2024584030,1343441307,-68153056,1275288250,0,0
"2025-10-31","NAR.V","CAD","0000000000","2025-10-31","2025-10-30 20:00:00","2026","Q2",-191671,2337,0,0,-5577,-3966,0,0,-1611,19732,-175179,-246168,0,0,320940,0,74772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100407,635737,736144,-175179,0,-175180,0,0
"2025-09-30","NAVKARCORP.BO","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",43547000,0,0,0,0,0,0,0,0,-43547000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-09-30","NAVKARCORP.NS","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",43547000,0,0,0,0,0,0,0,0,-43547000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-08-31","NBM.V","CAD","0000000000","2025-08-31","2025-08-31 00:00:00","2026","Q2",-1009025,83727,0,265024,-35558,-15467,0,0,-20091,8301,-687531,-61339,0,0,0,-3352,-64691,-26360,-26360,0,883500,883500,883500,0,0,0,0,0,2000,859140,-14895,92023,155798,63775,-687531,-64691,-752222,0,0
"2025-08-31","NBMFF","CAD","0000000000","2025-08-31","2025-08-31 00:00:00","2026","Q2",-1009025,83727,0,265024,-35558,-15467,0,0,-20091,8301,-687531,-61339,0,0,0,-3352,-64691,-26360,-26360,0,0,0,0,0,0,0,0,0,885500,859140,-14895,92023,155798,63775,-687531,-64691,-752222,0,0
"2025-10-31","NBVA.V","CAD","0000000000","2025-10-31","2025-10-30 20:00:00","2026","Q2",-141898,1057,0,0,-245560,-52750,0,-51428,-141381,2713,-383688,-8423,0,0,0,0,-8423,-870,-870,0,0,0,0,0,0,0,0,0,0,-870,56828,-336153,4088900,4425053,-383688,-8421,-392110,0,0
"2025-10-31","NBVAF","USD","0000000000","2025-10-31","2025-10-30 20:00:00","2026","Q2",-101230,754.3876511726885,0,0,-175183,-37632,0,-36689,-100861,1935,-273723,-6009,0,0,0,0,-6009,-620,-620,0,0,0,0,0,0,0,0,0,0,-620,3504,-276849,2917021,3193870,-273723,-6008,-279731,0,0
"2025-07-31","NCNO","USD","0001902733","2025-08-26","2025-08-26 17:15:13","2026","Q2",-15257000,10702000,1347000,0,-4125000,6120000,0,180000,-10425000,25069000,17736000,-5148000,0,0,0,0,-5148000,-5414000,-5414000,0,-17020000,-17020000,2990000,-20010000,0,0,0,0,0,-22434000,-316999,-10162999,123067000,133229999,17736000,-5148000,12588000,1610000,4112000
"2025-10-31","NCPL","USD","0001414767","2025-12-15","2025-12-15 17:02:09","2026","Q2",-2129489,8869,0,139371,1346421,7529,0,-692942,363976,-1943475,-2578303,0,0,0,0,0,0,0,0,0,0,-8507171,0,0,0,0,0,0,-300000,-300000,0,-2878303,1684188,4562491,-2578303,0,-2578303,0,0
"2025-10-31","NCPLW","USD","0001414767","2025-12-15","2025-12-15 17:02:09","2026","Q2",-2129489,8869,0,139371,1346421,7529,0,-692942,363976,-1943475,-2578303,0,0,0,0,0,0,0,0,0,0,-8507171,0,0,0,0,0,0,-300000,-300000,0,-2878303,1684188,4562491,-2578303,0,-2578303,0,0
"2025-09-30","NDEKF","USD","0000353991","2025-09-30","2025-09-29 20:00:00","2026","Q2",254331480,117975520,0,0,-60366800,-97080360,-16548480,0,53262040,70581160,382521360,-131590160,3650400,-1723800,0,20280,-129643280,310960,0,310960,-189881640,-189881640,0,-189881640,0,0,0,0,-9551880,-199122560,-23175543,30579977,2049530600,2018950623,382521360,-131590160,250931200,0,0
"2025-09-30","NDEKY","USD","0000353991","2025-09-30","2025-09-29 20:00:00","2026","Q2",255119799,118341193,0,0,-61043091,-98740846,-16756569,0,54454323,77013174,389431075,-133228181,3718845,-1592306,0,20383,-131081259,316634,0,316634,-192637800,-192637800,0,-192637800,0,568641,568641,0,-9681400,-201433925,-18309155,38606736,2052916680,2014309944,389431075,-133228185,256202890,0,0
"2025-07-31","NFG.L","GBP","0000000000","2025-07-31","2025-07-30 20:00:00","2026","Q2",-1447000,14063000,0,0,4300000,-10294000,0,14666000,-72000,-13106000,3810000,-3924000,1701000,-378000,0,660000,-1941000,9203000,0,9203000,0,0,0,0,0,0,0,0,-10446000,-1243000,-13147000,-12521000,76912000,89433000,3810000,-848000,2962000,0,0
"2025-09-30","NFPDF","USD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",76928800,58818760,0,0,-6185400,-81714880,9524840,60285680,5718960,15210000,144772160,-159231800,202800,-21875360,49314200,6760,-131583400,67052440,245631360,-178578920,-77246520,-77246520,0,-77246520,0,0,0,0,-8984040,-19178120,-3241943,-9231303,561411240,570642543,144772160,-158731560,-13959400,0,0
"2025-09-30","NG.L","GBP","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",617000000,1102000000,0,0,922000000,0,0,0,922000000,181000000,2822000000,-4704000000,1491000000,-121000000,2586000000,20000000,-728000000,-1507000000,0,-1507000000,37000000,37000000,37000000,0,0,-894000000,-894000000,0,-45000000,-2409000000,24000000,-291000000,887000000,1178000000,2822000000,-4444000000,-1622000000,0,0
"2025-09-30","NGG","GBP","0001004315","2025-11-06","2025-11-06 06:04:06","2026","Q2",615544095,1099399664,0,0,919824401,0,0,0,919824401,180572902,2815341065,-4692900202,1487481760,-120714481,2579897942,19952806,-726282174,-1503444005,0,-1503444005,36912692,36912692,36912692,0,0,-891890472,-891890472,0,-44893815,-2403315600,71642322,-242614387,887651889,1130266276,2815341065,-4433513714,-1618172649,0,996000000
"2025-09-30","NGGTF","GBP","0001004315","2025-11-06","2025-11-06 06:04:06","2026","Q2",617000000,1102000000,0,17000000,938000000,0,0,0,938000000,952000000,3626000000,-4444000000,0,0,0,3908000000,-536000000,521000000,521000000,0,-1000000,-1000000,0,-1000000,0,-894000000,-894000000,0,-3031000000,-3405000000,-7000000,887000000,887000000,0,3626000000,-4444000000,-818000000,0,996000000
"2025-09-30","NGKSF","USD","0001442655","2025-09-30","2025-09-29 20:00:00","2026","Q2",200920720,71858800,0,0,-31379920,-6699160,-45657040,20462520,513760,39579800,280979400,-56405440,1183000,-2163200,11809720,784160,-44791760,-21057400,-22199840,1142440,-13520,-13520,0,-13520,0,-676000,-676000,0,-8997560,-30744480,-24393703,181049457,1703722800,1522673343,280979400,-52444080,228535320,0,0
"2025-09-30","NGKSY","USD","0001442655","2025-09-30","2025-09-29 20:00:00","2026","Q2",201543488,72081531,0,0,-31690337,-6732339,-46395069,20912021,525049,44043685,285978367,-57266682,5509740,-2201724,11507931,798873,-41651862,-25845511,-24085454,-1760057,-13754,-13754,0,-13754,0,-169266,-169266,0,-9143525,-35172056,-21790273,187364176,1706537563,1519173387,285978367,-53255317,232723050,0,0
"2025-09-30","NGL","USD","0001504461","2025-11-04","2025-11-04 16:21:50","2026","Q2",14722000,76460000,0,0,-8493000,88702000,18237000,-83276000,-32156000,72323000,155012000,-37851000,3746000,0,0,28374000,-5731000,-119187000,-119187000,0,0,0,0,0,0,-28935000,0,-28935000,-1193000,-149315000,0,-34000,5649000,5683000,155012000,-37851000,117161000,-147000,64062000
"2025-09-30","NGL-PB","USD","0001504461","2025-11-04","2025-11-04 16:21:50","2026","Q2",14722000,76460000,0,0,-8493000,88702000,18237000,-83276000,-32156000,72323000,155012000,-37851000,3746000,0,0,28374000,-5731000,-119187000,-119187000,0,0,0,0,0,0,-28935000,0,-28935000,-1193000,-149315000,0,-34000,5649000,5683000,155012000,-37851000,117161000,-147000,64062000
"2025-09-30","NGL-PC","USD","0001504461","2025-11-04","2025-11-04 16:21:50","2026","Q2",14722000,76460000,0,0,-8493000,88702000,18237000,-83276000,-32156000,72323000,155012000,-37851000,3746000,0,0,28374000,-5731000,-119187000,-119187000,0,0,0,0,0,0,-28935000,0,-28935000,-1193000,-149315000,0,-34000,5649000,5683000,155012000,-37851000,117161000,-147000,64062000
"2025-10-31","NHAWF","CAD","0000000000","2025-10-31","2025-10-31 00:00:00","2026","Q2",-191671,2337,0,15222,-3978,-2829,0,0,-1149,53118,-124972,-1229300,0,0,320940,961702,53342,0,0,0,0,0,0,0,0,0,0,0,0,0,-6162,-77792,453534,531326,-124972,-1229300,-1404479,0,0
"2025-09-30","NHFOF","USD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",79571960,76171680,0,0,-74495200,-19394440,49253360,-31947760,-72406360,58561880,139810320,-42797560,13655200,-87880,17035200,804440,-11390600,40188200,0,40188200,-134422600,-134422600,790920,-135213520,0,-141960,-141960,0,0,-94376360,-1787913,32255447,505127480,472872033,139810320,-42797560,97012760,0,0
"2025-09-30","NHNKF","USD","0001543726","2025-09-30","2025-09-29 20:00:00","2026","Q2",29656120,11052600,0,0,-6996600,-2305160,-8842080,155480,3995160,5691920,39404040,-5773040,20280,0,0,67600,-5685160,-2535000,-67600,-2467400,0,0,0,0,0,-243360,-243360,0,-1257360,-4035720,-102985134,-73301974,235525160,308827134,39404040,-3724760,35679280,0,0
"2025-09-30","NHNKY","USD","0001543726","2025-09-30","2025-09-29 20:00:00","2026","Q2",29748041,7486172,0,0,-7336285,-2752399,-8932413,188374,4160152,10100590,39998518,-5851778,20645,0,0,69180,-5761953,-2584124,-68682,-2515441,0,0,-47226,47226,0,-172904,-172904,0,-1281813,-4038841,-2898404,27299320,335416596,308117276,39998518,-3780768,36217750,0,0
