"date","symbol","reportedCurrency","cik","filingDate","acceptedDate","fiscalYear","period","netIncome","depreciationAndAmortization","deferredIncomeTax","stockBasedCompensation","changeInWorkingCapital","accountsReceivables","inventory","accountsPayables","otherWorkingCapital","otherNonCashItems","netCashProvidedByOperatingActivities","investmentsInPropertyPlantAndEquipment","acquisitionsNet","purchasesOfInvestments","salesMaturitiesOfInvestments","otherInvestingActivities","netCashProvidedByInvestingActivities","netDebtIssuance","longTermNetDebtIssuance","shortTermNetDebtIssuance","netStockIssuance","netCommonStockIssuance","commonStockIssuance","commonStockRepurchased","netPreferredStockIssuance","netDividendsPaid","commonDividendsPaid","preferredDividendsPaid","otherFinancingActivities","netCashProvidedByFinancingActivities","effectOfForexChangesOnCash","netChangeInCash","cashAtEndOfPeriod","cashAtBeginningOfPeriod","operatingCashFlow","capitalExpenditure","freeCashFlow","incomeTaxesPaid","interestPaid"
"2025-06-30","NNXPF","CAD","0000000000","2025-06-30","2025-06-30 00:00:00","2025","Q4",-2295472,2960612,232681,251878,1184350,-294506,-384482,1424849,438489,-502863,1831186,-5450520,0,0,0,-304935,-5755455,-1887784,-1887784,0,0,0,0,0,0,0,0,0,3650620,1762836,44534,-2116899,18587960,20704859,1831186,-5450520,-3619334,0,234927
"2025-03-31","NOCIL.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",207900000,0,0,0,0,0,0,0,0,-207900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","NOCIL.NS","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",207900000,0,0,0,0,0,0,0,0,-207900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","NOIDATOLL.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",40755000,0,0,0,0,0,0,0,0,-40755000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","NOIDATOLL.NS","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",40755000,0,0,0,0,0,0,0,0,-40755000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-06-30","NOL.AX","AUD","0000000000","2025-06-30","2025-06-30 00:00:00","2025","Q4",-1165000,981000,0,914000,37352000,-27243000,0,0,64595000,10053000,48135000,-60000,0,0,0,-39903000,-39963000,0,0,0,1500000,1500000,1500000,0,0,0,0,0,-538000,962000,0,9134000,85545000,76411000,48135000,-60000,48074999,0,186000
"2025-03-31","NOL.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",-25941000,0,0,0,0,0,0,0,0,25941000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-09-30","NOMNF","USD","0000000000","2025-09-30","2025-09-29 20:00:00","2025","Q4",-166025,1465,0,0,137484,-17478,0,0,154963,54402,27326,-463051,0,0,0,1991,-461060,0,0,0,-2914,-2914,-2914,0,0,0,0,0,0,-2914,-20988,-457637,476685,934322,27326,0,27327,0,0
"2025-06-30","NOR.AX","AUD","0000000000","2025-06-30","2025-06-30 00:00:00","2025","Q4",37186,42217,0,69093,0,0,0,0,0,-459156,-310660,0,0,-149244,0,0,-149244,0,0,0,463700,463700,463700,0,0,0,0,0,-85430,378270,0,-81634,137765,219399,-310660,0,-310660,0,0
"2025-03-31","NORBTEAEXP.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",-10325569,0,0,0,0,0,0,0,0,10325569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","NORBTEAEXP.NS","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",-10325569,0,0,0,0,0,0,0,0,10325569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-05-31","NOSUF","CAD","0000000000","2025-05-31","2025-05-31 00:00:00","2025","Q4",95739,-3004,0,0,-15180,-123513,47145,0,61188,-58829,18726,0,0,0,0,179435,179435,-193336,-193336,0,0,0,0,0,0,0,0,0,126931,-66405,-62865,68891,160879,91988,18726,0,18726,0,0
"2025-08-31","NOTEK.ST","SEK","0000000000","2025-08-31","2025-08-30 20:00:00","2025","Q4",1435000,1201000,0,0,1949000,0,0,0,1949000,871000,5456000,-6685000,-4427000,0,0,0,-11112000,9790000,0,9790000,12811000,12811000,12811000,0,0,0,0,0,0,22601000,-6000,16939000,20613000,3674000,5456000,-6685000,-1229000,0,0
"2025-09-30","NOTV","USD","0000720154","2025-12-05","2025-12-05 08:53:02","2025","Q4",-8552000,13940000,-15777000,0,18010000,508000,-741000,951000,17292000,6684000,14305000,-2677000,2202000,0,0,0,-475000,2309000,2309000,0,0,0,0,0,0,0,0,0,-691000,1618000,78000,15526000,21741000,6215000,14305000,-2677000,11628000,0,0
"2025-06-30","NOU.AX","AUD","0000000000","2025-06-30","2025-06-30 00:00:00","2025","Q4",-67908000,3769000,0,152000,-5917000,3436000,-451000,0,-8902000,82957000,13053000,-2712000,0,0,0,3613000,901000,-10413000,-10413000,0,0,0,0,0,0,0,0,0,-13810000,-24223000,0,-10269000,16190000,26459000,13053000,-2712000,10341000,0,9683000
"2025-06-30","NOURF","AUD","0000000000","2025-06-30","2025-06-30 00:00:00","2025","Q4",-12382162,890314,0,151817,427637,300345,32396,0,94896,-21214,-10933608,-287190,0,0,0,9091,-278099,0,0,0,0,0,0,0,0,0,0,0,-261450,-261450,-174,-35761065,0,35761065,-10933608,-287190,-11220798,0,0
"2025-03-31","NOUVEAU.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",-1068100,0,0,0,0,0,0,0,0,1068100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-06-30","NOV.AX","AUD","0000000000","2025-06-30","2025-06-30 00:00:00","2025","Q4",-4088000,342000,0,998000,0,0,0,0,0,-176000,-2924000,-13000,0,0,0,-79000,-92000,-19000,-19000,0,-469000,-469000,0,-469000,0,0,0,0,754000,266000,-16430000,-19180000,59166000,6250000,-2924000,-13000,-2937000,0,158000
"2025-03-31","NOVAAGRI.NS","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",58122000,0,0,0,0,0,0,0,0,-58122000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","NOVARTIND.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",293000000,0,0,0,0,0,0,0,0,-293000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","NOVARTIND.NS","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",293000000,0,0,0,0,0,0,0,0,-293000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-06-30","NOX.AX","AUD","0000000000","2025-06-30","2025-06-30 00:00:00","2025","Q4",-3648367,864,0,63990,0,0,0,0,0,-979936,-4563449,0,0,0,2475186,0,2475186,2600000,0,2600000,0,0,0,0,0,0,0,0,0,2600000,512,512249,1554174,1041925,-4563449,0,-4563449,0,152
"2025-01-31","NPACF","EUR","0001450276","2025-01-31","2025-01-31 00:00:00","2025","Q4",42300000,51600000,0,1800000,-44800000,-46400000,-3400000,0,5000000,64100000,115000000,-32799998,-28200000,0,0,-23000000,-84000000,0,0,0,-9800000,-9800000,0,-9800000,0,-22200000,-22200000,0,165800000,133800000,-5800000,0,0,0,115000000,-32799998,82200000,0,16200000
"2025-01-31","NPACY","EUR","0001450276","2025-01-31","2025-01-31 00:00:00","2025","Q4",42300000,51600000,0,1800000,-44800000,-46400000,-3400000,0,5000000,64100000,115000000,-32799999,-28200000,0,0,-23000000,-84000000,0,0,0,-9800000,-9800000,0,-9800000,0,-22200000,-22200000,0,165800000,133800000,-5800000,-172700000,0,172700000,115000000,-32799999,82200000,0,16200000
"2025-03-31","NPKYF","JPY","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",4196000000,0,0,0,0,0,0,0,0,-4196000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","NPKYY","JPY","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",4196000000,0,0,0,0,0,0,0,0,-4196000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-06-30","NPM.AX","AUD","0000000000","2025-06-30","2025-06-29 20:00:00","2025","Q4",-1281944,0,0,0,0,0,0,0,0,811143,-470801,-2316,0,0,323117,0,320801,100000,0,100000,50000,50000,50000,0,0,0,0,0,0,150000,0,0,86308,86308,-470801,0,-470800,0,0
"2025-03-31","NPN.JO","USD","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",6281500000,95500000,0,125500000,3000000,47500000,-2500000,0,-42000000,-5553000000,952500000,-56500000,4436000000,-11763500000,13310000000,-34500000,5891500000,70000000,70000000,0,64500000,64500000,1793500000,-1729000000,0,-131000000,-131000000,0,-4256500000,-4253000000,-44500000,5045000000,7273000000,2228000000,952500000,-68000000,884500000,0,0
"2025-03-31","NPNKF","JPY","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",4006000000,1494000000,0,0,13123000000,7997000000,1925000000,0,3201000000,378000000,19001000000,-495000000,0,0,0,-16969000000,-17464000000,0,0,0,0,0,0,0,0,-258000000,-258000000,0,-396000000,-654000000,-1062000000,0,0,0,19001000000,-495000000,18506000000,0,29000000
"2025-03-31","NPNYY","JPY","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",82222000000,0,0,0,0,0,0,0,0,-82222000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","NPNZF","JPY","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",481000000,0,0,0,0,0,0,0,0,-481000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","NPPNY","JPY","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",4006000000,1494000000,0,0,13123000000,7997000000,1925000000,0,3201000000,378000000,19001000000,-495000000,0,0,0,-16969000000,-17464000000,0,0,0,0,0,0,0,0,-258000000,-258000000,0,-396000000,-654000000,-1062000000,0,0,0,19001000000,-495000000,18506000000,0,29000000
"2025-08-31","NPPTF","CAD","0000000000","2025-08-31","2025-08-31 00:00:00","2025","Q4",-1150730,46122,0,0,1302475,293431,0,0,1009044,-935674,-737807,-702426,0,0,0,-104611,-807037,1965418,1965418,0,0,0,0,0,0,0,0,0,-535577,1429841,132,-114871,367928,482799,-1014169,-702426,-1716595,0,0
"2025-03-31","NPPXF","JPY","0000769594","2025-03-31","2025-03-31 00:00:00","2025","Q4",149325000000,441865000000,0,0,197698000000,67137000000,1153000000,0,129408000000,496558000000,1285446000000,-598687000000,-10187000000,0,0,73645000000,-535229000000,-78319000000,-78319000000,0,-59265000000,-59265000000,0,-59265000000,0,0,0,0,-789638000000,-927222000000,-20184000000,-197189000000,1000994000000,1198183000000,1285446000000,-598687000000,686759000000,0,66712000000
"2025-03-31","NPRFIN.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",-780000,0,0,0,0,0,0,0,0,780000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","NPSCY","JPY","0001140471","2025-03-31","2025-03-31 00:00:00","2025","Q4",-11850000000,0,0,0,0,0,0,0,0,11850000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","NPSGF","JPY","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",-3752000000,12179000000,0,0,14580000000,-7740000000,7356000000,0,14964000000,36225000000,59232000000,-16911000000,0,0,0,14088000000,-2823000000,-41347000000,-41347000000,0,0,0,0,0,0,0,0,0,-89000000,-41436000000,-1402000000,13924000000,62978000000,49054000000,59232000000,-16911000000,42321000000,0,6915000000
"2025-03-31","NPSGY","JPY","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",-3752000000,12179000000,0,0,14580000000,-7740000000,7356000000,0,14964000000,36225000000,59232000000,-16911000000,0,0,0,14088000000,-2823000000,-41347000000,-41347000000,0,0,0,0,0,0,0,0,0,-89000000,-41436000000,-1402000000,13924000000,62978000000,49054000000,59232000000,-16911000000,42321000000,0,6915000000
"2025-03-31","NPSKF","JPY","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",6716000000,12448000000,0,0,66201000000,-4365000000,1657000000,0,68909000000,-8024000000,77341000000,-9383000000,0,0,0,-49161000000,-58544000000,807000000,807000000,0,0,0,0,0,0,-35000000,-35000000,0,-21548000000,-20776000000,-3266000000,-5247000000,138253000000,143500000000,77341000000,-9383000000,67958000000,0,1508000000
"2025-03-31","NPSKY","JPY","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",6716000000,12448000000,0,0,66201000000,-4365000000,1657000000,0,68909000000,-8024000000,77341000000,-9383000000,0,0,0,-49161000000,-58544000000,807000000,807000000,0,0,0,0,0,0,-35000000,-35000000,0,-21548000000,-20776000000,-3266000000,-5247000000,138253000000,143500000000,77341000000,-9383000000,67958000000,0,1508000000
"2025-03-31","NPSNY","USD","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",0,0,0,0,0,0,0,0,0,651833262,651833262,0,0,0,0,1919120292,1919120292,10693783,0,10693783,-2056436441,-2056436441,0,-2056436441,0,-261426936,-261426936,0,-3018118362,-5325287956,-5248665598,-10018000000,0,10018000000,651833262,-43752842,608080420,0,0
"2025-03-31","NPT.CN","CAD","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",-2338053,364714,0,0,-1318190,-1877715,103973,0,455552,2124703,-1166826,-183520,0,0,0,0,-183520,-275968,-275968,0,0,0,0,0,0,0,0,0,-149240,-425208,0,-1775554,-2700232,-924678,-1166826,-183520,-1350346,0,0
"2025-06-30","NR7.SI","SGD","0000000000","2025-06-30","2025-06-30 00:00:00","2025","Q4",-11500,4478500,0,62000,316000,315500,500,0,0,-11180000,-6335000,-1002500,0,0,0,1250500,248000,0,0,0,0,0,0,0,0,0,0,0,-1514500,-1514500,0,0,0,0,-6335000,-1002500,-7337500,0,3458000
"2025-03-31","NRAIL.NS","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",-68194000,0,0,0,0,0,0,0,0,68194000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","NRBBEARING.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",-20800000,0,0,0,0,0,0,0,0,20800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","NRBBEARING.NS","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",-20800000,0,0,0,0,0,0,0,0,20800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","NRILY","JPY","0001179493","2025-03-31","2025-03-31 00:00:00","2025","Q4",21967000000,12301000000,0,0,-31464000000,-46498000000,598000000,0,14436000000,32077000000,34881000000,-2094000000,0,0,0,-7066000000,-9160000000,-4632000000,-4632000000,0,0,0,0,0,0,-16000000,-16000000,0,5573000000,925000000,-2035000000,24611000000,168597000000,143986000000,34881000000,-2094000000,32787000000,0,1346000000
"2025-02-28","NRIS","USD","0001603793","2025-05-28","2025-05-28 17:00:34","2025","Q4",-118220,-11030,0,0,35914,3905,0,150064,-118055,0,-93336,0,0,0,0,0,0,100000,100000,0,0,0,0,0,0,0,0,0,0,100000,0,6664,85627,78963,-93336,-4,-93336,0,0
"2025-03-31","NRL.NS","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",20583000,0,0,0,0,0,0,0,0,-20583000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-01-31","NRM.V","CAD","0000000000","2025-01-31","2025-01-31 00:00:00","2025","Q4",-908616,13995,0,460000,151179,1391,0,0,149788,70604,-212838,0,0,0,0,-17592,-17592,-15508,-15508,0,21000,21000,21000,0,0,0,0,0,-21000,-15508,0,-245938,577363,823301,-212838,0,-212838,0,0
"2025-10-31","NRO","USD","0001261166","2025-10-31","2025-10-30 20:00:00","2025","Q4",6379401,0,0,0,-176320,-18728,0,10647,-168239,-4827725,1375356,0,0,-51960570,61780398,0,9819828,0,0,0,0,0,0,0,0,-11865344,0,0,-129148,-11994492,799308,0,0,0,1375356,4,1375360,0,0
"2025-03-31","NRR.L","GBP","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",15500000,2100000,0,800000,3100000,6100000,0,-3000000,0,-7200000,14300000,0,-100000,0,0,-65400000,-65500000,0,0,0,-200000,-200000,0,-200000,0,-13100000,-13100000,0,-58600000,-71900000,0,-123100000,61300000,184400000,14300000,-8600000,14300000,0,15400000
"2025-03-31","NRSCF","JPY","0001163653","2025-06-23","2025-06-23 08:36:04","2025","Q4",71970000000,0,0,0,0,0,0,0,0,-71970000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-01-31","NRVTF","CAD","0000000000","2025-01-31","2025-01-31 00:00:00","2025","Q4",-908616,13995,0,460000,151179,1391,0,0,149788,70604,-212838,0,0,0,0,-17592,-17592,-15508,-15508,0,21000,21000,21000,0,0,0,0,0,-21000,-15508,0,-245938,577363,823301,-212838,0,-212838,0,0
"2025-03-31","NRWRF","GBP","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",15500000,2100000,0,800000,3100000,6100000,0,0,-3000000,-7200000,14300000,0,-100000,0,0,-65400000,-65500000,0,0,0,-200000,-200000,0,-200000,0,-13100000,-13100000,0,-58600000,-71900000,0,-184400000,0,184400000,14300000,0,14300000,0,15400000
"2025-06-30","NRX.AX","AUD","0000000000","2025-06-30","2025-06-30 00:00:00","2025","Q4",-752426,-383883,0,142374,-2847014,-114066,0,0,-2732948,1929281,-1911668,132859,-129000,0,0,86392,90251,0,0,0,675292,675292,675292,0,0,0,0,0,1600000,2275292,58043,511918,1012670,500752,-1911668,132859,-1778808,0,0
"2025-03-31","NSANF","JPY","0000000000","2025-03-31","2025-03-30 20:00:00","2025","Q4",-676046000000,175124000000,0,0,659809000000,-16083000000,343326000000,361459000000,-28893000000,548295000000,707182000000,-460652000000,163612000000,-1397000000,-8483000000,-11652000000,-318572000000,-225289000000,332274000000,-557563000000,0,0,0,0,0,0,0,0,-15138000000,-240427000000,-42453000000,-2091783000000,1961513000000,2091783000000,707182000000,-460652000000,246530000000,0,0
"2025-03-31","NSANY","JPY","0000000000","2025-03-31","2025-03-30 20:00:00","2025","Q4",-676046000000,175124000000,0,0,659809000000,-16083000000,343326000000,361459000000,-28893000000,548295000000,707182000000,-460652000000,163612000000,-1397000000,-8483000000,-11652000000,-318572000000,-225289000000,332274000000,-557563000000,0,0,0,0,0,0,0,0,-15138000000,-240427000000,-42453000000,-2091783000000,1961513000000,2091783000000,707182000000,-460652000000,246530000000,0,0
"2025-06-30","NSB.AX","AUD","0000000000","2025-06-30","2025-06-30 00:00:00","2025","Q4",-1477959,47249,0,798000,-40400,-43879,0,0,3479,192562,-480548,0,-36044,0,0,0,-36044,0,0,0,3289000,3289000,3289000,0,0,0,0,0,0,3289000,0,2772408,7265769,4493361,-480548,0,-480548,0,0
"2025-03-31","NSFMF","JPY","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",4146000000,0,0,0,0,0,0,0,0,-4146000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-04-30","NSG.CN","CAD","0000000000","2025-04-30","2025-04-30 00:00:00","2025","Q4",-189211,14,0,0,-22863,0,0,0,-22863,-21340,-233400,-4457,0,0,0,0,-4457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-237857,43394,281251,-233400,-4457,-237857,0,0
"2025-04-30","NSGCF","CAD","0000000000","2025-04-30","2025-04-30 00:00:00","2025","Q4",-189211,14,0,0,-22863,0,0,0,-22863,-21340,-233400,-4457,0,0,0,0,-4457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-237857,43394,281251,-233400,-4457,-237857,0,0
"2025-03-31","NSIL.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",-256063000,0,0,0,0,0,0,0,0,256063000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","NSIL.NS","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",-256063000,0,0,0,0,0,0,0,0,256063000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","NSLNISP.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",-4733800000,0,0,0,0,0,0,0,0,4733800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","NSLNISP.NS","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",-4733800000,0,0,0,0,0,0,0,0,4733800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-06-30","NSM.AX","AUD","0000000000","2025-06-30","2025-06-30 00:00:00","2025","Q4",-696659,2389,0,54718.694,-45104,-30514,0,0,-14590,819252,134598,-1005001,0,0,0,439903,-565096,-34874,-34874,0,-43741,-43741,-43741,0,0,0,0,0,0,-78615,100000,579817,1051950,472133,134598,-1005289,-870689,0,2530
"2025-03-31","NSNHF","JPY","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",1306000000,0,0,0,0,0,0,0,0,-1306000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-06-30","NSR.AX","AUD","0000000000","2025-06-30","2025-06-29 20:00:00","2025","Q4",148200000,0,0,0,0,0,0,0,0,-72600000,75600000,-30600000,0,-418200000,164500000,0,-284300000,288100000,0,288100000,0,0,0,0,0,-54800000,0,0,-8200000,225100000,100000,16500000,65500000,49000000,75600000,-27900000,47700000,0,0
"2025-06-30","NSRCF","USD","0001302084","2025-06-30","2025-06-30 00:00:00","2025","Q4",-13744987,254666,0,-161171,-3936656,1900588,-3746552,0,-2090692,9556003,-8032145,388547,0,0,0,3541,392088,9056906,9056906,0,-364253,-364253,-364253,0,0,0,0,0,895875,9588528,88756,2037228,3281768,1244540,-7670190,770518,-6899672,0,0
"2025-06-30","NSSC","USD","0000069633","2025-08-25","2025-08-25 14:41:31","2025","Q4",11632000,571000,1276000,370000,113000,-4910000,5022000,0,1000,662000,14624000,-237000,0,-2535000,2284000,0,-488000,0,0,0,0,0,0,0,0,-4468000,-4468000,0,0,-4468000,0,9668000,83081000,73413000,14624000,-237000,14387000,77000,0
"2025-03-31","NSSXF","JPY","0000000000","2025-03-31","2025-03-30 20:00:00","2025","Q4",6648000000,3049000000,0,0,803000000,-4563000000,-1829000000,9255000000,-2060000000,2107000000,12607000000,-757000000,0,-144000000,213000000,-240000000,-928000000,0,0,0,0,0,0,0,0,0,0,0,-1998000000,-1998000000,-590000000,9091000000,192931000000,183044000000,12607000000,-757000000,11850000000,0,0
"2025-06-30","NST.AX","AUD","0000000000","2025-06-30","2025-06-29 20:00:00","2025","Q4",833300000,756800000,0,0,0,0,0,0,0,109500000,1699600000,-1223500000,552000000,-3600000,1500000,0,-673600000,0,0,0,-71700000,-71700000,-46000000,-25700000,0,-279000000,-279000000,0,-120400000,-471100000,-15700000,539200000,1585100000,1045900000,1699600000,-1093100000,606500000,0,0
"2025-06-30","NSX.AX","AUD","0000000000","2025-06-30","2025-06-30 00:00:00","2025","Q4",-2207403,324068,0,373676,-44317,-203818,0,0,159501,-687882,-2241858,0,0,0,0,0,0,0,0,0,846104,846104,846104,0,0,0,0,0,1535929,2382033,-3892,136273,804216,667943,-2241858,0,-2241858,0,24711
"2025-04-30","NTA.DE","USD","0001002047","2025-06-09","2025-06-09 16:05:47","2025","Q4",340000000,53000000,10000000,95000000,142000000,-323000000,81000000,69000000,315000000,35000000,675000000,-35000000,0,-345000000,-1633000000,1700000000,-313000000,1240000000,1240000000,0,-250000000,-250000000,0,-250000000,0,-105000000,-105000000,0,-34000000,851000000,18000000,1231000000,2749000000,1518000000,675000000,-35000000,640000000,0,0
"2025-04-30","NTAP","USD","0001002047","2025-06-09","2025-06-09 16:05:47","2025","Q4",340000000,53000000,10000000,95000000,142000000,-323000000,81000000,69000000,315000000,35000000,675000000,-35000000,0,-345000000,-1633000000,1700000000,-313000000,1240000000,1240000000,0,-250000000,-250000000,0,-250000000,0,-105000000,-105000000,0,-34000000,851000000,18000000,1231000000,2749000000,1518000000,675000000,-35000000,640000000,125000000,0
"2025-09-30","NTC.JO","ZAR","0000000000","2025-09-30","2025-09-29 20:00:00","2025","Q4",947000000,669000000,0,0,0,0,0,0,0,803000000,2419000000,-1196000000,-31000000,5000000,2000000,5000000,-1215000000,447000000,0,447000000,-382000000,-382000000,0,-382000000,0,-476000000,-446000000,-30000000,-202000000,-613000000,0,591000000,1889000000,1298000000,2419000000,-1097000000,1322000000,0,0
"2025-03-31","NTCIND.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",55399000,0,0,0,0,0,0,0,0,-55399000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","NTCT","USD","0001078075","2025-05-15","2025-05-15 16:30:27","2025","Q4",18617000,15596000,-5319000,0,93330000,51038000,1588000,3725000,36979000,19297000,141521000,-1398000,0,-15713000,8074000,0,-9037000,-75345000,-75345000,0,1000,1000,1000,0,0,0,0,0,-133000,-75477000,2047000,59054000,457415000,398361000,141521000,-1398000,140123000,0,0
"2025-06-30","NTD.AX","AUD","0000000000","2025-06-30","2025-06-30 00:00:00","2025","Q4",-1081000,12905000,0,294000,32006000,9215000,21849000,0,942000,-7246000,36878000,-1109000,0,0,0,685000,-424000,-2163000,0,-2163000,0,0,0,0,0,0,0,0,-12682000,-14845000,345000,21954000,45534000,23868000,36878000,-1109000,35769000,0,4107000
"2025-03-30","NTDOF","JPY","0000000000","2025-03-30","2025-03-30 18:00:00","2025","Q4",41617000000,0,0,0,0,0,0,0,0,-41617000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","NTDOY","JPY","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",41617000000,0,0,0,0,0,0,0,0,-41617000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
