"date","symbol","reportedCurrency","cik","filingDate","acceptedDate","fiscalYear","period","cashAndCashEquivalents","shortTermInvestments","cashAndShortTermInvestments","netReceivables","accountsReceivables","otherReceivables","inventory","prepaids","otherCurrentAssets","totalCurrentAssets","propertyPlantEquipmentNet","goodwill","intangibleAssets","goodwillAndIntangibleAssets","longTermInvestments","taxAssets","otherNonCurrentAssets","totalNonCurrentAssets","otherAssets","totalAssets","totalPayables","accountPayables","otherPayables","accruedExpenses","shortTermDebt","capitalLeaseObligationsCurrent","taxPayables","deferredRevenue","otherCurrentLiabilities","totalCurrentLiabilities","longTermDebt","capitalLeaseObligationsNonCurrent","deferredRevenueNonCurrent","deferredTaxLiabilitiesNonCurrent","otherNonCurrentLiabilities","totalNonCurrentLiabilities","otherLiabilities","capitalLeaseObligations","totalLiabilities","treasuryStock","preferredStock","commonStock","retainedEarnings","additionalPaidInCapital","accumulatedOtherComprehensiveIncomeLoss","otherTotalStockholdersEquity","totalStockholdersEquity","totalEquity","minorityInterest","totalLiabilitiesAndTotalEquity","totalInvestments","totalDebt","netDebt"
"2025-09-27","0KTS.L","USD","0001037038","2025-11-06","2025-11-06 10:09:18","2026","Q2",1443000000,202500000,1645500000,578400000,524600000,53800000,1261300000,89300000,178500000,3753000000,2189600000,911300000,57100000,968400000,8600000,325800000,110900000,3594700000,0,7347700000,574900000,532700000,42200000,246100000,237700000,0,0,21800000,759500000,1840000000,1237700000,1375500000,0,172900000,139400000,2925500000,0,1375500000,4765500000,-8172200000,0,1300000,7907400000,3093500000,-476800000,229000000,2582200000,2582200000,0,7347700000,211100000,2850900000,1407900000
"2025-10-31","0L7F.L","USD","0000091419","2025-11-25","2025-11-25 16:16:08","2026","Q2",62800000,0,62800000,675200000,675200000,0,1354200000,0,233300000,2325500000,3023100000,5707700000,6246400000,11954100000,0,0,325600000,15302800000,0,17628300000,1109700000,1109700000,0,0,748200000,0,0,0,768500000,2626400000,7165400000,0,0,1614300000,162000000,8941700000,0,0,11568100000,0,0,26700000,0,0,-182700000,6216200000,6060200000,6060200000,0,17628300000,0,7913600000,7725200000
"2025-08-02","0LCE.L","USD","0000109198","2025-08-29","2025-08-29 11:53:46","2026","Q2",4639000000,0,4639000000,705000000,600000000,105000000,7372000000,0,562000000,13278000000,17753000000,95000000,0,95000000,0,142000000,1617000000,19607000000,0,32885000000,4863000000,4698000000,165000000,4776000000,0,1669000000,165000000,0,0,11308000000,2867000000,8585000000,0,217000000,1042000000,12711000000,0,10254000000,24019000000,0,0,1113000000,8198000000,0,-445000000,0,8866000000,8866000000,0,32885000000,0,13121000000,8482000000
"2025-09-30","0LCX.L","USD","0000946581","2025-11-07","2025-11-06 17:32:15","2026","Q2",1869100000,246400000,2115500000,1249900000,1249900000,0,0,355700000,93800000,3814900000,758300000,1064099999,4116600000,5180699999,0,0,326400001,6265400000,0,10080300000,213500000,213500000,0,1227000000,549300000,66500000,0,0,1250500000,3306800000,2517300000,378600000,0,0,445700000,3341600000,0,445100000,6648400000,-1020600000,0,2100000,-7204600000,11707000000,-52000000,0,3431900000,3431900000,0,10080300000,246400000,3511700000,1642600000
"2025-07-31","0LO3.L","USD","0001393052","2025-08-29","2025-08-29 16:08:03","2026","Q2",1930431000,4473282000,6403713000,472419000,422071000,50348000,0,0,118456000,6994588000,132748000,439877000,36445000,476322000,0,309639000,86130000,1004839000,0,7999427000,37240000,33578000,3662000,40647000,10663000,0,3662000,1107696000,58807000,1255053000,0,74785000,0,439000,30611000,105835000,0,74785000,1360888000,0,0,2000,3883094000,2757440000,-1997000,0,6638539000,6638539000,0,7999427000,4473282000,85448000,-1844983000
"2025-09-30","0LQQ.L","EUR","0000839923","2025-11-12","2025-11-12 06:26:21","2026","Q2",7087000000,6441000000,13528000000,10651000000,10651000000,0,718000000,0,402000000,25299000000,33035000000,21767000000,14320000000,36087000000,10213000000,0,24225000000,103560000000,0,128859000000,12691000000,12691000000,0,0,7391000000,0,0,0,1615000000,21697000000,34180000000,12335000000,0,0,4038000000,50553000000,0,12335000000,72250000000,-7035000000,0,4189000000,-123361000000,149996000000,29028000000,0,52817000000,56609000000,3792000000,128859000000,16654000000,53906000000,46819000000
"2025-07-31","0M18.L","USD","0001327811","2025-08-22","2025-08-22 16:02:42","2026","Q2",1264000000,6922000000,8186000000,1671000000,1609000000,62000000,0,0,272000000,10129000000,1840000000,3478000000,320000000,3798000000,305000000,959000000,930000000,7832000000,0,17961000000,100000000,100000000,0,537000000,110000000,0,0,3852000000,346000000,4945000000,2985000000,681000000,65000000,0,113000000,3844000000,0,681000000,8789000000,-1900000000,0,0,-909000000,12055000000,-74000000,0,9172000000,9172000000,0,17961000000,7227000000,3776000000,2507000000
"2025-07-31","0M2Q.L","USD","0001614178","2025-09-08","2025-09-08 16:07:13","2026","Q2",178761000,0,178761000,67404000,67404000,0,0,0,54188000,300353000,96910000,110686000,93211000,203897000,13756000,0,11250000,325813000,0,626166000,7489000,7489000,0,0,18337000,18337000,0,185592000,56342000,286097000,98281000,68557000,0,0,20702000,187540000,0,86894000,473637000,-175953000,0,156000,-679599000,1010599000,-2674000,0,152529000,152529000,0,626166000,13756000,86894000,-91867000
"2025-10-31","0MJH.L","EUR","0000000000","2025-10-31","2025-10-30 20:00:00","2026","Q2",62072000,1649000,63721000,163307000,163291000,16000,169815000,0,39494000,436337000,274350000,193621000,57282000,250903000,3960000,37021000,3343000,569577000,0,1005914000,106488000,94987000,11501000,0,25816000,0,0,0,164224000,296528000,111165000,46781000,0,3168000,117683000,278797000,0,46781000,575325000,0,0,107867000,0,331620000,-9533999,0,429953000,430589000,636000,1005914000,5609000,183762000,121690000
"2025-09-30","0N4Y.IL","EUR","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",245600000,29300000,274900000,666000000,573000000,93000000,775600000,0,347300000,2063800000,2955700000,544500000,428600000,973100000,319100000,24400000,0,4272300000,0,6336100000,1309100000,1293200000,15900000,731600000,201000000,0,0,0,92800000,2334500000,715100000,0,0,98600000,74700000,888400000,0,0,3222900000,-178800000,0,384700000,2913900000,0,-6999999,0,3112800000,3113100000,300000,6336000000,348400000,916100000,670500000
"2025-10-31","0O5H.IL","SEK","0000000000","2025-10-31","2025-10-30 20:00:00","2026","Q2",2576000000,0,2576000000,7372000000,3324000000,4048000000,3086000000,0,0,13034000000,1742000000,0,0,11806000000,769000000,886000000,-1000000,15202000000,0,28236000000,1594000000,1594000000,0,0,1096000000,0,0,6779000000,3095000000,12564000000,5647000000,859000000,0,0,674000000,7180000000,0,859000000,19744000000,0,0,0,0,0,0,8449000000,8449000000,8492000000,43000000,28236000000,769000000,7602000000,5026000000
"2025-09-30","0O80.L","EUR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",244435000,165080000,409515000,85534000,52998000,32536000,21667000,16482000,0,533198000,1229329000,32000,21434000,21466000,0,0,529453000,1780248000,1000,2313447000,285577000,14457000,271120000,0,0,3766000,145522000,0,125885000,415228000,16793000,11325000,116607000,0,36553000,181278000,0,15091000,596506000,0,0,24517000,126979000,214650000,0,1350795000,1716941000,1716941000,0,2313447000,529367000,31884000,-212551000
"2025-10-31","0QHK.L","EUR","0000000000","2025-10-31","2025-10-30 20:00:00","2026","Q2",449600000,0,449600000,638200000,618700000,19500000,174100000,0,149300000,1411200000,168500000,0,0,528200000,17400000,23400000,29399999,766899999,0,2178100000,647600000,626300000,21300000,0,169800000,0,0,0,270600000,1088000000,223300000,39100000,0,133400000,192400000,588200000,0,39100000,1676200000,0,0,37100000,454000000,20600000,0,-76200000,435500000,501800000,66300000,2178100000,17400000,432200000,-17400000
"2025-09-30","0QLQ.L","CHF","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",36301000,0,36301000,176544000,142067000,34477000,69394000,0,87747000,369986000,614518000,0,155213000,155213000,49569000,19394000,-1000,838693000,0,1208679000,43249000,22922000,20327000,0,10000000,0,20327000,0,198427000,251676000,0,0,0,0,149815000,149815000,0,0,401491000,-1451000,0,193144000,770019000,0,0,-154524000,807188000,807188000,0,1208679000,49569000,110000000,73699000
"2025-09-30","0QMU.L","EUR","0000948401","2025-09-30","2025-09-30 00:00:00","2026","Q2",6804120000,8779540000,15583661000,1398594000,1398594000,0,9613000000,0,-21976000,26573278000,8262000000,763804000,661901000,1425705000,1651948000,1003000000,-171337000,12171317000,0,38744594000,2936486000,2217556000,718929000,0,5664000000,734000000,769000000,0,744514000,10079000000,4486000000,3929000000,0,270000000,424000000,9109000000,0,4663000000,19188000000,-403000000,0,352000000,15869000000,1162000000,0,5208000000,22188000000,20805949000,62638000,38744594000,10431489000,14813000000,7044387000
"2025-09-30","0QPY.L","CHF","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",500500000,10500000,511000000,540300000,529100000,11200000,441200000,0,162300000,1654800000,585600000,0,0,2825400000,157900000,261200000,23100000,3853200000,0,5508000000,324900000,178300000,146600000,0,439500000,65400000,146600000,0,505700000,1335500000,1253000000,162300000,137700000,99900000,72400000,1725300000,0,227700000,3060800000,-4300000,0,3000000,3277200000,0,-848800000,0,2427100000,2447200000,20100000,5508000000,157900000,1854800000,1354300000
"2025-09-30","0QS9.L","EUR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",39467000,5689000,45156000,43975000,10202000,33773000,0,7739000,1931000,98801000,8516000,630760000,358319000,989079000,3784000,22182000,0,1023561000,0,1122362000,275916000,250104000,25812000,0,8414000,2645000,18056000,0,203658000,490633000,368044000,5858000,0,1442000,3031000,378375000,0,8503000,869008000,-86653000,0,12463000,31517000,1048630000,0,-752603000,253354000,253354000,0,1122362000,3784000,384961000,345494000
"2025-09-30","0QYR.L","JPY","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",710609000000,0,710609000000,1262101000000,1262101000000,0,1094393000000,0,621030000000,3688133000000,2373990000000,0,0,0,708529000000,0,2780032000000,5862551000000,0,9550684000000,1060576000000,1060576000000,0,0,302484000000,0,0,0,1569307000000,2932367000000,1097225000000,214740000000,0,0,316847000000,1628812000000,0,214740000000,4561179000000,-209009000000,0,259625000000,3398462000000,505711000000,852440000000,0,4807229000000,4989505000000,182276000000,9550684000000,708529000000,1614449000000,903840000000
"2025-11-30","0QZX.L","USD","0001048911","2025-12-18","2025-12-18 16:17:27","2026","Q2",6570000000,0,6570000000,12159000000,12159000000,0,631000000,1293000000,0,20653000000,41322000000,6626000000,0,6626000000,0,0,20580000000,68528000000,0,89181000000,4664000000,4664000000,0,5306000000,901000000,2621000000,0,0,2722000000,16214000000,20294000000,13950000000,0,3895000000,6688000000,44827000000,0,16571000000,61041000000,-16998000000,0,32000000,42154000000,4366000000,-1414000000,0,28140000000,28140000000,0,89181000000,0,37766000000,31196000000
"2025-09-30","0R02.L","USD","0001497253","2025-09-30","2025-09-30 00:00:00","2026","Q2",6677000,0,6677000,32000,32000,0,0,0,882000,7591000,941000,0,0,0,0,0,1154000,2095000,0,9686000,580000,580000,0,542000,0,528000,0,0,799000,2449000,0,172000,0,0,0,172000,0,700000,2621000,0,0,3000,-347545000,354607000,0,0,7065000,7065000,0,9686000,0,700000,-5977000
"2025-08-31","0R0P.L","USD","0001070235","2025-09-25","2025-09-25 16:20:22","2026","Q2",290600000,14100000,304700000,176300000,125000000,51300000,0,0,26200000,507200000,32300000,478500000,42000000,520500000,58800000,0,65300000,676900000,0,1184100000,17800000,4000000,13800000,0,13084556,13100000,13800000,128500000,57715444,230200000,195900000,25000000,6700000,0,1200000,228800000,0,38100000,459000000,0,0,2951300000,-2214200000,0,-12000000,0,725100000,725100000,0,1184100000,72900000,234000000,-265600000
"2025-09-30","0R15.L","JPY","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",4980831000000,1800228000000,6781059000000,3210396000000,3210396000000,0,228606000000,0,1708012000000,11928073000000,3908471000000,5957902000000,2415707000000,8373609000000,24068881000000,255081000000,626919000000,37232961000000,0,49161034000000,3280353000000,3101894000000,178459000000,0,6580083000000,0,0,0,3138836000000,12999272000000,12979557000000,753863000000,0,1076932000000,4684569000000,19494921000000,0,753863000000,32494193000000,-347605000000,0,238772000000,5584637000000,3409877000000,5210310000000,0,14095991000000,16666841000000,2570850000000,49161034000000,25869109000000,20313503000000,15332672000000
"2025-08-02","0R18.L","USD","0000764478","2025-09-05","2025-09-05 16:58:38","2026","Q2",1713000000,163000000,1876000000,917000000,917000000,0,5816000000,0,268000000,8877000000,4862000000,908000000,64000000,972000000,40000000,0,502000000,6376000000,0,15253000000,5682000000,5682000000,0,448000000,620000000,0,0,1119000000,684000000,8553000000,1161000000,2292000000,0,0,528000000,3984000000,0,2292000000,12537000000,0,0,22000000,2381000000,0,313000000,0,2716000000,2716000000,0,15253000000,203000000,4076000000,2363000000
"2025-09-30","0R1E.L","JPY","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",1495834000000,619297000000,2115131000000,174345000000,174345000000,0,492696000000,0,168300000000,2950472000000,113993000000,0,27622000000,27622000000,378601000000,0,165499000000,685715000000,0,3636187000000,348665000000,279722000000,68943000000,0,0,0,0,0,389342000000,738007000000,0,51310000000,0,0,28478000000,79788000000,0,51310000000,817795000000,-270995000000,0,10065000000,2832485000000,15312000000,230392000000,3000000,2817262000000,2818390000000,1128000000,3636185000000,997898000000,51310000000,-1444524000000
"2025-11-23","0R1X.L","USD","0000040704","2025-12-17","2025-12-17 15:06:05","2026","Q2",683400000,0,683400000,1892600000,1892600000,0,2051500000,0,443600000,5071100000,0,15601500000,7022600000,22624100000,0,0,4853800000,27477900000,0,32549000000,3934100000,3934100000,0,0,1574600000,0,0,0,2204200000,7712900000,12160200000,0,0,2085400000,1261700000,15507300000,0,0,23220200000,-10737700000,0,75500000,22550800000,0,-2572200000,0,9316400000,9328800000,12400000,32549000000,0,13734800000,13051400000
"2025-09-30","0R2I.L","USD","0001336917","2025-11-06","2025-11-06 16:28:33","2026","Q2",395991000,604065000,395991000,688476000,688476000,0,1037166000,0,822150000,2943783000,978112000,495027000,4758000,499785000,0,306218000,171580000,1955695000,0,4899478000,470311000,470311000,0,328398000,599439000,137402000,0,0,201600000,1737150000,589783000,573158000,0,0,143709000,1306650000,0,710560000,3043800000,0,0,140000,692117000,1263870000,-100449000,0,1855678000,1855678000,0,4899478000,604065000,1899782000,1503791000
"2025-09-27","0R30.L","USD","0000103379","2025-10-28","2025-10-28 13:55:26","2026","Q2",419115000,0,419115000,1883954000,1883954000,0,1855895000,0,962260000,5118868000,2035575000,620615000,1475845000,2096460000,0,0,1393221000,5525256000,0,10644124000,1061041000,1061041000,0,0,1086088000,0,0,0,1611615000,3758744000,4705039000,0,0,0,702486000,5407525000,0,0,9166269000,0,0,97678000,-1107047000,0,-1024041000,3511265000,1477855000,1477855000,0,10644124000,0,5791127000,5372012000
"2025-09-30","0RTL.L","CHF","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",175855358,0,175855358,224391599,224391599,0,122869046,0,304853300,827969303,51341703,608030160,60523504,668553664,0,53645109,248651765,1022192241,0,1850161544,125016506,125016506,0,25914320,142926587,0,0,0,265871222,559728635,198727909,29579084,0,10399941,168225870,406932805,0,29579084,966661441,-2218272,0,240887811,-42961121,725717138,-40851057,0,880574498,883500103,2925605,1850161544,0,371233581,195378222
"2025-10-31","0T9J.L","CAD","0000000000","2025-10-31","2025-10-30 20:00:00","2026","Q2",83396,0,83396,112655,0,112655,0,0,6095,202146,6167,0,0,0,2702148,0,25000,2733316,0,2935462,0,0,0,0,0,0,0,0,1133595,1133595,0,0,0,0,0,0,0,0,1133595,0,0,40664048,-46636254,0,7774073,0,1801867,1801867,0,2935462,2702148,0,-83396
"2025-10-31","0UNV.L","CAD","0001023109","2025-10-31","2025-10-30 20:00:00","2026","Q2",34338000,2942000,37280000,0,0,0,0,0,358000,37638000,1214000,0,0,0,6000,0,0,1219999,0,38858000,0,0,0,0,119000,0,0,0,6359000,6478000,0,511000,0,0,0,511000,0,511000,6989000,0,0,149707000,-138341000,0,20503000,0,31869000,31869000,0,38858000,2948000,630000,-33708000
"2025-08-01","0V9N.L","USD","0001571123","2025-09-04","2025-09-04 12:23:39","2026","Q2",48000000,0,48000000,951000000,951000000,0,0,0,205000000,1204000000,260000000,2851000000,721000000,3572000000,52000000,0,113000000,3997000000,0,5201000000,557000000,557000000,0,0,448000000,0,0,0,442000000,1447000000,1844000000,153000000,1000000,132000000,107000000,2237000000,0,153000000,3684000000,0,0,0,1508000000,0,9000000,0,1517000000,1517000000,0,5201000000,52000000,2445000000,2397000000
"2025-07-31","0XNH.L","USD","0001261333","2025-09-05","2025-09-05 16:06:45","2026","Q2",599986000,244469000,844455000,366835000,366835000,0,0,0,107760000,1319050000,437906000,456368000,64553000,520921000,208864000,836641000,626541000,2630873000,0,3949923000,10643000,10643000,0,208005000,21185000,0,0,1436033000,100579000,1776445000,0,105757000,27428000,19064000,33254000,185503000,0,105757000,1961948000,-3192000,0,20000,-1536902000,3544127000,-16078000,0,1987975000,1987975000,0,3949923000,453333000,126942000,-473044000
"2025-10-24","0Y6X.L","USD","0001613103","2025-11-25","2025-11-25 16:18:41","2026","Q2",1282000000,7045000000,8327000000,6389000000,6389000000,0,6156000000,0,3124000000,23996000000,7164000000,41811000000,10770000000,52581000000,0,0,7605000000,67350000000,0,91346000000,3231000000,2581000000,650000000,5283000000,1420000000,0,0,0,1000000,9935000000,27680000000,0,0,386000000,4488000000,32554000000,0,0,42489000000,0,0,0,32070000000,20857000000,-4275000000,0,48652000000,48857000000,204000000,91141000000,7045000000,29100000000,27818000000
"2025-07-31","0YU1.L","USD","0001280263","2025-09-03","2025-09-03 14:30:53","2026","Q2",142739000,118444000,261183000,42896000,42896000,0,33808000,0,5985000,343872000,13592000,303625000,41879000,345504000,0,0,3463000,362559000,0,706431000,28496000,26783000,1713000,0,1774000,1774000,1713000,19482000,74416000,125942000,0,1668000,0,1798000,503000,3969000,0,3442000,129911000,0,0,19000,-296380000,872822000,59000,0,576520000,576520000,0,706431000,118444000,3442000,-139297000
"2025-09-30","1015.KL","MYR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",8930786000,0,8930786000,9061248000,9061248000,0,0,0,0,17992034000,400612000,0,460821000,460821000,115664749000,216190000,65608590000,182350962000,0,200342996000,1557641000,1557641000,0,0,0,0,0,0,148850287000,150407928000,10825240000,0,106578000,0,18042491000,28867731000,0,0,179275659000,-34452000,0,6376240000,13192939000,0,1531863000,0,21066590000,21067337000,747000,200342996000,115664749000,10825240000,1894454000
"2025-09-30","1170.HK","HKD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",322000000,0,322000000,137292000,107578000,29714000,105694000,0,17884000,582870000,173856000,0,0,1688000,605561000,0,0,781104999,0,1363975000,127334000,96991000,30343000,0,2139000,0,0,0,83368000,212841000,0,1819000,0,84744000,6405000,92968000,0,1819000,305809000,0,0,67161000,0,0,0,981389000,1048550000,1058165999,9616000,1363975000,605561000,3958000,-318042000
